Order_ID,Order_Date,Segment,Region,State,City,Category,Subcategory,Product,Quantity,Sales,Discount,Profit,Year,Month,Month_Name,Year_Month,Profit_Margin,Order_Month
ORD-00777,2023-09-17,Consumer,Central,Georgia,New York City,Technology,Accessories,Laser Printer,5,1010.69,0.1,187.79,2023,9,Sep,2023-09,0.18580375782881,2023-09
ORD-00778,2023-03-30,Corporate,Central,Ohio,Los Angeles,Technology,Phones,USB Hub,3,971.35,0.15,203.64,2023,3,Mar,2023-03,0.2096463684562722,2023-03
ORD-00779,2023-07-29,Home Office,South,Ohio,Atlanta,Furniture,Furnishings,Office Chair,8,778.66,0.3,75.13,2023,7,Jul,2023-07,0.09648627128656924,2023-07
ORD-00780,2025-11-04,Home Office,South,New York,Seattle,Furniture,Bookcases,Desk Lamp,8,1114.64,0.1,104.95,2025,11,Nov,2025-11,0.09415596066891552,2025-11
ORD-00781,2023-09-16,Home Office,East,Florida,Los Angeles,Office Supplies,Binders,Address Labels,4,881.95,0.0,137.8,2023,9,Sep,2023-09,0.15624468507284994,2023-09
ORD-00782,2025-02-20,Corporate,Central,Illinois,Chicago,Furniture,Furnishings,Office Chair,8,92.76,0.0,16.46,2025,2,Feb,2025-02,0.1774471755066839,2025-02
ORD-00783,2025-04-01,Home Office,Central,Illinois,Columbus,Technology,Machines,Smartphone,10,127.12,0.3,-8.52,2025,4,Apr,2025-04,-0.06702328508495908,2025-04
ORD-00784,2025-11-11,Home Office,South,Texas,Miami,Furniture,Chairs,Office Chair,2,226.79,0.0,33.49,2025,11,Nov,2025-11,0.14766965033731647,2025-11
ORD-00785,2025-06-16,Corporate,South,Georgia,Los Angeles,Technology,Copiers,Photocopier,6,854.52,0.1,152.29,2025,6,Jun,2025-06,0.17821701071946824,2025-06
ORD-00786,2025-03-03,Corporate,South,Georgia,New York City,Furniture,Furnishings,Conference Table,4,1117.62,0.05,216.13,2025,3,Mar,2025-03,0.19338415561639916,2025-03
ORD-00787,2023-06-19,Consumer,South,Florida,Columbus,Furniture,Furnishings,Office Chair,6,1442.85,0.15,234.59,2023,6,Jun,2023-06,0.16258793360363172,2023-06
ORD-00788,2024-06-12,Home Office,West,Illinois,Los Angeles,Furniture,Bookcases,Wooden Bookcase,2,438.16,0.05,22.22,2024,6,Jun,2024-06,0.05071206865072119,2024-06
ORD-00789,2024-04-11,Corporate,Central,Georgia,Chicago,Office Supplies,Labels,Ring Binder,5,1208.89,0.2,125.29,2024,4,Apr,2024-04,0.10364052974216016,2024-04
ORD-00790,2023-10-29,Corporate,South,Georgia,Seattle,Furniture,Furnishings,Desk Lamp,6,760.44,0.15,80.14,2023,10,Oct,2023-10,0.10538635526800273,2023-10
ORD-00791,2025-01-08,Consumer,South,New York,Miami,Furniture,Furnishings,Conference Table,6,1286.62,0.15,74.25,2025,1,Jan,2025-01,0.057709346971133675,2025-01
ORD-00792,2023-11-21,Home Office,Central,Texas,Chicago,Technology,Copiers,USB Hub,5,1486.25,0.0,247.44,2023,11,Nov,2023-11,0.1664861227922624,2023-11
ORD-00793,2023-08-05,Consumer,South,Florida,Houston,Office Supplies,Binders,Ring Binder,8,556.51,0.1,84.0,2023,8,Aug,2023-08,0.15094068390505114,2023-08
ORD-00794,2025-05-23,Home Office,Central,Texas,Seattle,Technology,Machines,Wireless Keyboard,6,688.43,0.2,147.01,2025,5,May,2025-05,0.21354386066847755,2025-05
ORD-00795,2025-06-18,Corporate,West,Georgia,Miami,Furniture,Furnishings,Office Chair,6,1317.31,0.0,203.92,2025,6,Jun,2025-06,0.1548003127585762,2025-06
ORD-00796,2025-06-16,Consumer,East,New York,Houston,Office Supplies,Binders,Ring Binder,8,1234.69,0.15,233.78,2025,6,Jun,2025-06,0.18934307396998437,2025-06
ORD-00797,2023-09-28,Consumer,Central,Ohio,Houston,Technology,Phones,Photocopier,8,778.2,0.0,141.11,2023,9,Sep,2023-09,0.18132870727319456,2023-09
ORD-00798,2024-03-03,Corporate,South,Texas,Seattle,Furniture,Bookcases,Wooden Bookcase,9,488.24,0.3,6.19,2024,3,Mar,2024-03,0.012678191053580206,2024-03
ORD-00799,2023-02-10,Home Office,West,Georgia,New York City,Technology,Phones,Wireless Keyboard,8,1340.27,0.1,177.37,2023,2,Feb,2023-02,0.13233900631962217,2023-02
ORD-00800,2025-11-06,Corporate,West,Ohio,Columbus,Office Supplies,Art,Ring Binder,8,1333.97,0.0,319.1,2025,11,Nov,2025-11,0.2392107768540522,2025-11
ORD-00801,2025-01-28,Consumer,West,Ohio,Atlanta,Technology,Accessories,USB Hub,3,673.47,0.1,134.64,2025,1,Jan,2025-01,0.19991981825471064,2025-01
ORD-00802,2024-08-31,Corporate,Central,Florida,New York City,Furniture,Furnishings,Wooden Bookcase,3,1176.9,0.2,159.61,2024,8,Aug,2024-08,0.13561899906534114,2024-08
ORD-00803,2023-08-23,Home Office,Central,Washington,Seattle,Furniture,Furnishings,Desk Lamp,8,631.11,0.1,32.33,2023,8,Aug,2023-08,0.05122720286479377,2023-08
ORD-00804,2024-01-31,Consumer,South,Illinois,Unknown,Furniture,Chairs,Conference Table,6,137.79,0.3,-6.62,2024,1,Jan,2024-01,-0.04804412511793309,2024-01
ORD-00805,2025-10-16,Consumer,West,Ohio,Miami,Technology,Phones,Smartphone,8,75.28,0.1,3.65,2025,10,Oct,2025-10,0.04848565356004251,2025-10
ORD-00806,2025-07-01,Corporate,West,Georgia,Seattle,Furniture,Tables,Wooden Bookcase,1,1358.48,0.3,176.16,2025,7,Jul,2025-07,0.1296743419115482,2025-07
ORD-00807,2024-01-02,Corporate,West,New York,Seattle,Technology,Phones,Wireless Keyboard,8,1181.39,0.2,179.78,2024,1,Jan,2024-01,0.1521766732408434,2024-01
ORD-00808,2025-01-25,Consumer,East,Ohio,Seattle,Technology,Accessories,Laser Printer,7,713.32,0.1,23.81,2025,1,Jan,2025-01,0.033379128581842644,2025-01
ORD-00809,2025-01-03,Home Office,South,Texas,Chicago,Office Supplies,Labels,Copy Paper,3,403.64,0.0,23.51,2025,1,Jan,2025-01,0.05824497076602914,2025-01
ORD-00810,2023-05-07,Consumer,Central,California,Houston,Furniture,Chairs,Office Chair,5,332.29,0.15,17.49,2023,5,May,2023-05,0.0526347467573505,2023-05
ORD-00811,2024-07-06,Consumer,South,Illinois,Columbus,Office Supplies,Labels,Address Labels,6,1371.68,0.15,125.76,2024,7,Jul,2024-07,0.09168319141490727,2024-07
ORD-00812,2023-07-31,Corporate,West,Washington,Los Angeles,Technology,Copiers,Laser Printer,9,1086.0,0.15,-13.22,2023,7,Jul,2023-07,-0.012173112338858197,2023-07
ORD-00813,2024-05-28,Consumer,West,Georgia,Miami,Furniture,Bookcases,Desk Lamp,8,1017.53,0.0,208.35,2024,5,May,2024-05,0.20476054760056214,2024-05
ORD-00814,2024-05-06,Corporate,East,Washington,Columbus,Technology,Copiers,Wireless Keyboard,5,325.17,0.0,41.42,2024,5,May,2024-05,0.12737952455638588,2024-05
ORD-00815,2023-05-05,Consumer,East,Texas,Chicago,Furniture,Furnishings,Wooden Bookcase,8,1236.04,0.0,235.48,2023,5,May,2023-05,0.1905116339277046,2023-05
ORD-00816,2023-03-23,Home Office,South,Illinois,Columbus,Furniture,Chairs,Office Chair,8,1285.56,0.05,314.07,2023,3,Mar,2023-03,0.24430598338467283,2023-03
ORD-00817,2023-03-03,Consumer,South,New York,Miami,Office Supplies,Paper,Copy Paper,5,1067.13,0.0,266.94,2023,3,Mar,2023-03,0.2501475921396643,2023-03
ORD-00818,2023-01-01,Home Office,Central,Georgia,Seattle,Furniture,Bookcases,Office Chair,3,517.74,0.0,83.12,2023,1,Jan,2023-01,0.16054390234480628,2023-01
ORD-00819,2025-11-10,Home Office,West,Ohio,Seattle,Technology,Copiers,Photocopier,5,246.64,0.0,25.84,2025,11,Nov,2025-11,0.10476808303600389,2025-11
ORD-00820,2023-11-15,Corporate,East,California,Houston,Office Supplies,Paper,Storage Box,7,438.1,0.1,79.45,2023,11,Nov,2023-11,0.181351289659895,2023-11
ORD-00821,2023-10-19,Consumer,South,New York,Los Angeles,Office Supplies,Labels,Ring Binder,9,1030.94,0.15,205.07,2023,10,Oct,2023-10,0.198915552796477,2023-10
ORD-00822,2024-02-14,Consumer,West,Florida,Columbus,Office Supplies,Art,Address Labels,8,1359.88,0.0,127.75,2024,2,Feb,2024-02,0.0939421125393417,2024-02
ORD-00823,2025-01-16,Corporate,East,Texas,Miami,Furniture,Furnishings,Wooden Bookcase,4,1367.75,0.3,121.46,2025,1,Jan,2025-01,0.08880277828550538,2025-01
ORD-00824,2024-03-02,Corporate,East,Texas,Atlanta,Office Supplies,Labels,Copy Paper,10,1001.78,0.1,68.07,2024,3,Mar,2024-03,0.0679490506897722,2024-03
ORD-00825,2024-08-19,Consumer,West,Texas,Seattle,Technology,Copiers,Smartphone,7,989.31,0.05,41.43,2024,8,Aug,2024-08,0.04187767231706947,2024-08
ORD-00826,2023-07-23,Consumer,West,New York,Houston,Office Supplies,Binders,Address Labels,2,850.5,0.1,182.99,2023,7,Jul,2023-07,0.21515579071134627,2023-07
ORD-00827,2023-05-18,Home Office,Central,Illinois,Columbus,Technology,Copiers,USB Hub,10,634.93,0.1,13.19,2023,5,May,2023-05,0.02077394358433213,2023-05
ORD-00828,2025-04-10,Home Office,South,New York,Atlanta,Furniture,Tables,Conference Table,9,377.57,0.15,4.94,2025,4,Apr,2025-04,0.013083666604867972,2025-04
ORD-00829,2023-06-20,Corporate,East,Texas,Miami,Technology,Copiers,Laser Printer,5,730.53,0.1,116.28,2023,6,Jun,2023-06,0.15917210792164593,2023-06
ORD-00830,2023-10-09,Corporate,Central,New York,Los Angeles,Office Supplies,Storage,Storage Box,8,375.66,0.15,64.07,2023,10,Oct,2023-10,0.17055315977213434,2023-10
ORD-00831,2023-09-06,Home Office,Central,Georgia,Los Angeles,Furniture,Bookcases,Wooden Bookcase,3,351.25,0.05,91.27,2023,9,Sep,2023-09,0.2598434163701068,2023-09
ORD-00832,2025-04-17,Home Office,East,Florida,Houston,Furniture,Chairs,Office Chair,1,1048.89,0.0,108.11,2025,4,Apr,2025-04,0.10307086539103241,2025-04
ORD-00833,2025-06-09,Corporate,West,Georgia,New York City,Furniture,Chairs,Desk Lamp,3,1397.73,0.0,200.49,2025,6,Jun,2025-06,0.1434397201176193,2025-06
ORD-00834,2023-09-23,Home Office,South,California,Houston,Furniture,Furnishings,Office Chair,4,1471.86,0.3,171.95,2023,9,Sep,2023-09,0.11682496976614623,2023-09
ORD-00835,2024-07-23,Corporate,South,Florida,Chicago,Office Supplies,Storage,Copy Paper,6,261.41,0.0,33.62,2024,7,Jul,2024-07,0.12861022914196088,2024-07
ORD-00836,2024-01-25,Home Office,South,Washington,Columbus,Furniture,Tables,Wooden Bookcase,4,320.43,0.1,62.09,2024,1,Jan,2024-01,0.19377087039290952,2024-01
ORD-00837,2025-02-24,Corporate,East,Illinois,Columbus,Office Supplies,Labels,Storage Box,3,1071.06,0.15,10.43,2025,2,Feb,2025-02,0.009738016544357925,2025-02
ORD-00838,2025-03-13,Home Office,Central,Illinois,Chicago,Office Supplies,Labels,Storage Box,4,1190.46,0.2,207.49,2025,3,Mar,2025-03,0.1742939703979974,2025-03
ORD-00839,2024-06-03,Home Office,West,Georgia,Los Angeles,Furniture,Furnishings,Conference Table,5,146.69,0.0,32.92,2024,6,Jun,2024-06,0.22441884245688187,2024-06
ORD-00840,2025-11-18,Consumer,South,Florida,Miami,Technology,Machines,Wireless Keyboard,10,1330.84,0.15,93.28,2025,11,Nov,2025-11,0.07009107030146375,2025-11
ORD-00841,2025-11-08,Consumer,Central,Texas,Chicago,Furniture,Chairs,Office Chair,7,1219.34,0.2,-37.79,2025,11,Nov,2025-11,-0.030992176095264654,2025-11
ORD-00842,2024-11-06,Corporate,South,Illinois,Houston,Office Supplies,Labels,Marker Set,8,300.25,0.2,48.57,2024,11,Nov,2024-11,0.16176519567027478,2024-11
ORD-00843,2023-05-17,Corporate,Central,Illinois,Seattle,Office Supplies,Paper,Copy Paper,6,337.98,0.0,32.53,2023,5,May,2023-05,0.09624829871590035,2023-05
ORD-00844,2024-10-14,Home Office,South,Washington,Houston,Technology,Copiers,Laser Printer,10,915.55,0.05,84.25,2024,10,Oct,2024-10,0.0920211894489651,2024-10
ORD-00845,2024-01-17,Home Office,South,New York,Miami,Technology,Accessories,Photocopier,8,324.99,0.1,4.45,2024,1,Jan,2024-01,0.013692729007046371,2024-01
ORD-00846,2025-08-23,Corporate,South,Washington,Columbus,Furniture,Furnishings,Desk Lamp,5,1208.55,0.1,238.83,2025,8,Aug,2025-08,0.1976169790244508,2025-08
ORD-00847,2025-03-26,Home Office,Central,California,Unknown,Technology,Phones,Wireless Keyboard,7,38.39,0.2,-1.26,2025,3,Mar,2025-03,-0.03282104714769471,2025-03
ORD-00848,2023-09-13,Home Office,Central,Ohio,Atlanta,Technology,Accessories,Photocopier,1,312.02,0.05,30.13,2023,9,Sep,2023-09,0.09656432279982052,2023-09
ORD-00849,2025-08-05,Consumer,Central,Georgia,Atlanta,Office Supplies,Storage,Ring Binder,6,946.74,0.15,106.12,2025,8,Aug,2025-08,0.1120899085282126,2025-08
ORD-00850,2023-11-04,Consumer,East,New York,Los Angeles,Furniture,Tables,Wooden Bookcase,9,1120.45,0.1,135.27,2023,11,Nov,2023-11,0.12072827881654692,2023-11
ORD-00851,2025-12-04,Corporate,South,Georgia,New York City,Technology,Copiers,Laser Printer,8,1001.1,0.2,40.22,2025,12,Dec,2025-12,0.040175806612725996,2025-12
ORD-00852,2025-06-20,Consumer,South,Ohio,Seattle,Furniture,Chairs,Desk Lamp,8,1439.67,0.15,235.34,2025,6,Jun,2025-06,0.16346801697611257,2025-06
ORD-00853,2024-03-13,Consumer,West,Georgia,Seattle,Office Supplies,Storage,Address Labels,10,1277.98,0.2,36.7,2024,3,Mar,2024-03,0.028717194322289866,2024-03
ORD-00854,2025-01-24,Corporate,East,Washington,Miami,Office Supplies,Labels,Address Labels,3,689.23,0.0,42.06,2025,1,Jan,2025-01,0.06102462167926527,2025-01
ORD-00855,2024-08-30,Corporate,South,Georgia,Chicago,Technology,Copiers,Smartphone,10,37.06,0.0,4.49,2024,8,Aug,2024-08,0.1211548839719374,2024-08
ORD-00856,2023-01-11,Home Office,West,California,Chicago,Furniture,Chairs,Desk Lamp,5,114.78,0.2,25.99,2023,1,Jan,2023-01,0.22643317651158737,2023-01
ORD-00857,2024-07-10,Corporate,West,Washington,Seattle,Technology,Copiers,Laser Printer,9,823.53,0.05,142.99,2024,7,Jul,2024-07,0.17363059026386413,2024-07
ORD-00858,2024-03-15,Consumer,South,Washington,Atlanta,Office Supplies,Binders,Copy Paper,8,1113.64,0.0,271.7,2024,3,Mar,2024-03,0.2439747135519557,2024-03
ORD-00859,2024-05-17,Corporate,South,Georgia,Los Angeles,Furniture,Bookcases,Office Chair,5,393.94,0.1,57.08,2024,5,May,2024-05,0.14489516169975122,2024-05
ORD-00860,2023-08-20,Consumer,East,Georgia,Miami,Office Supplies,Binders,Marker Set,10,793.41,0.2,21.11,2023,8,Aug,2023-08,0.026606672464425708,2023-08
ORD-00861,2023-12-13,Consumer,Central,Georgia,Seattle,Furniture,Chairs,Desk Lamp,5,155.39,0.1,13.08,2023,12,Dec,2023-12,0.08417530085591095,2023-12
ORD-00862,2023-06-04,Corporate,West,Illinois,Chicago,Furniture,Furnishings,Office Chair,1,1467.43,0.3,179.42,2023,6,Jun,2023-06,0.12226818315013321,2023-06
ORD-00863,2025-08-27,Corporate,South,Washington,Seattle,Furniture,Bookcases,Desk Lamp,6,246.98,0.15,-2.38,2025,8,Aug,2025-08,-0.009636407806300104,2025-08
ORD-00864,2025-08-09,Home Office,Central,New York,Houston,Office Supplies,Labels,Ring Binder,7,1038.29,0.05,82.14,2025,8,Aug,2025-08,0.07911084571747778,2025-08
ORD-00865,2025-04-23,Home Office,South,Illinois,Chicago,Office Supplies,Storage,Marker Set,7,252.01,0.1,40.95,2025,4,Apr,2025-04,0.16249355184318084,2025-04
ORD-00866,2024-10-16,Consumer,Central,Washington,Chicago,Furniture,Bookcases,Desk Lamp,5,597.22,0.1,98.6,2024,10,Oct,2024-10,0.16509828873781854,2024-10
ORD-00867,2025-07-04,Consumer,Central,Florida,Houston,Furniture,Tables,Desk Lamp,5,208.81,0.2,27.83,2025,7,Jul,2025-07,0.13327905751640245,2025-07
ORD-00868,2023-12-29,Home Office,Central,Florida,Atlanta,Technology,Accessories,Photocopier,1,631.53,0.1,121.85,2023,12,Dec,2023-12,0.19294411983595394,2023-12
ORD-00869,2023-02-21,Consumer,South,Illinois,Los Angeles,Technology,Copiers,Laser Printer,9,991.1,0.2,86.63,2023,2,Feb,2023-02,0.08740793058218141,2023-02
ORD-00870,2025-01-01,Consumer,Central,New York,Seattle,Office Supplies,Art,Address Labels,9,593.89,0.05,50.63,2025,1,Jan,2025-01,0.08525147754634697,2025-01
ORD-00871,2023-07-31,Consumer,Central,Texas,Miami,Furniture,Tables,Wooden Bookcase,10,254.78,0.05,17.55,2023,7,Jul,2023-07,0.06888295784598478,2023-07
ORD-00872,2023-01-15,Consumer,South,Texas,Los Angeles,Furniture,Bookcases,Wooden Bookcase,3,1274.09,0.0,181.77,2023,1,Jan,2023-01,0.1426665306218556,2023-01
ORD-00873,2025-12-24,Consumer,South,Illinois,Los Angeles,Technology,Phones,Laser Printer,3,22.01,0.1,3.79,2025,12,Dec,2025-12,0.17219445706497047,2025-12
ORD-00874,2023-11-26,Consumer,South,New York,Los Angeles,Furniture,Furnishings,Conference Table,4,567.07,0.05,72.65,2023,11,Nov,2023-11,0.12811469483485283,2023-11
ORD-00875,2024-11-16,Home Office,East,New York,Chicago,Technology,Accessories,Photocopier,5,171.29,0.2,11.19,2024,11,Nov,2024-11,0.06532780664370366,2024-11
ORD-00876,2025-04-07,Consumer,East,Georgia,Chicago,Office Supplies,Art,Marker Set,10,439.52,0.1,76.24,2025,4,Apr,2025-04,0.173461958500182,2025-04
ORD-00877,2024-12-07,Home Office,Central,Ohio,New York City,Furniture,Tables,Desk Lamp,3,696.4,0.15,77.96,2024,12,Dec,2024-12,0.11194715680643308,2024-12
ORD-00878,2023-04-08,Consumer,West,Illinois,Los Angeles,Furniture,Furnishings,Office Chair,8,671.38,0.0,144.53,2023,4,Apr,2023-04,0.21527301975036492,2023-04
ORD-00879,2023-06-11,Corporate,East,Florida,Miami,Technology,Copiers,Laser Printer,9,684.39,0.1,54.08,2023,6,Jun,2023-06,0.07901927263694677,2023-06
ORD-00880,2025-08-06,Home Office,South,Ohio,New York City,Furniture,Tables,Wooden Bookcase,4,1398.06,0.3,-3.84,2025,8,Aug,2025-08,-0.002746663233337625,2025-08
ORD-00881,2023-06-24,Corporate,East,New York,Miami,Technology,Machines,Wireless Keyboard,4,827.94,0.0,73.84,2023,6,Jun,2023-06,0.08918520665748726,2023-06
ORD-00882,2023-01-20,Home Office,West,New York,Chicago,Technology,Copiers,Smartphone,1,518.64,0.1,56.14,2023,1,Jan,2023-01,0.10824463982724047,2023-01
ORD-00883,2025-06-26,Consumer,Central,Florida,Houston,Furniture,Bookcases,Conference Table,2,37.86,0.1,4.97,2025,6,Jun,2025-06,0.1312731114632858,2025-06
ORD-00884,2025-08-10,Corporate,Central,Texas,Columbus,Technology,Phones,Photocopier,1,408.7,0.1,76.01,2025,8,Aug,2025-08,0.1859799363836555,2025-08
ORD-00885,2024-07-13,Corporate,East,Florida,Miami,Office Supplies,Storage,Address Labels,5,1119.23,0.2,46.48,2024,7,Jul,2024-07,0.04152855087872912,2024-07
ORD-00886,2025-06-16,Consumer,West,California,Atlanta,Furniture,Furnishings,Office Chair,1,1415.05,0.2,151.14,2025,6,Jun,2025-06,0.10680894668032931,2025-06
ORD-00887,2024-03-23,Corporate,Central,New York,Atlanta,Office Supplies,Art,Storage Box,4,591.07,0.3,57.9,2024,3,Mar,2024-03,0.09795794068384454,2024-03
ORD-00888,2024-06-10,Corporate,West,New York,Seattle,Furniture,Chairs,Wooden Bookcase,2,1106.43,0.0,212.45,2024,6,Jun,2024-06,0.1920139547915367,2024-06
ORD-00889,2025-08-17,Consumer,South,New York,Houston,Furniture,Bookcases,Office Chair,6,1170.4,0.2,107.39,2025,8,Aug,2025-08,0.09175495557074503,2025-08
ORD-00890,2025-07-10,Consumer,East,Florida,Seattle,Office Supplies,Binders,Address Labels,6,123.77,0.0,13.62,2025,7,Jul,2025-07,0.11004282136220409,2025-07
ORD-00891,2025-10-26,Home Office,East,Ohio,Miami,Technology,Phones,Laser Printer,5,521.96,0.0,59.54,2025,10,Oct,2025-10,0.11407004368150815,2025-10
ORD-00892,2024-06-24,Consumer,West,Texas,Chicago,Technology,Accessories,Photocopier,3,689.37,0.0,53.03,2024,6,Jun,2024-06,0.07692530861511235,2024-06
ORD-00893,2025-01-31,Corporate,Central,Georgia,Los Angeles,Technology,Copiers,Wireless Keyboard,4,498.76,0.0,82.33,2025,1,Jan,2025-01,0.1650693720426658,2025-01
ORD-00894,2024-09-06,Corporate,South,Florida,Atlanta,Office Supplies,Labels,Address Labels,2,837.2,0.2,61.1,2024,9,Sep,2024-09,0.07298136645962733,2024-09
ORD-00895,2024-08-14,Home Office,West,Georgia,Chicago,Furniture,Furnishings,Conference Table,7,1271.7,0.05,226.15,2024,8,Aug,2024-08,0.17783282220649524,2024-08
ORD-00896,2024-06-19,Home Office,South,Georgia,Atlanta,Furniture,Bookcases,Desk Lamp,6,466.2,0.3,75.14,2024,6,Jun,2024-06,0.1611754611754612,2024-06
ORD-00897,2025-06-14,Consumer,Central,Ohio,Atlanta,Technology,Copiers,USB Hub,3,627.84,0.15,51.41,2025,6,Jun,2025-06,0.08188391946992864,2025-06
ORD-00898,2024-04-22,Consumer,Central,Georgia,Columbus,Technology,Copiers,USB Hub,9,142.35,0.0,13.19,2024,4,Apr,2024-04,0.0926589392342817,2024-04
ORD-00899,2025-11-02,Corporate,East,Illinois,Los Angeles,Office Supplies,Binders,Address Labels,7,233.37,0.3,-6.49,2025,11,Nov,2025-11,-0.027809915584693833,2025-11
ORD-00900,2025-08-24,Corporate,West,Ohio,Los Angeles,Furniture,Bookcases,Wooden Bookcase,10,1256.64,0.2,184.98,2025,8,Aug,2025-08,0.1472020626432391,2025-08
ORD-00901,2025-05-04,Consumer,South,Florida,Chicago,Furniture,Bookcases,Desk Lamp,2,1377.31,0.0,281.59,2025,5,May,2025-05,0.20444925252847942,2025-05
ORD-00902,2023-10-30,Corporate,South,New York,Seattle,Technology,Accessories,Laser Printer,1,1401.17,0.3,207.78,2023,10,Oct,2023-10,0.14829035734421947,2023-10
ORD-00903,2024-02-22,Corporate,South,Florida,Atlanta,Office Supplies,Art,Ring Binder,8,750.89,0.0,61.73,2024,2,Feb,2024-02,0.08220911185393333,2024-02
ORD-00904,2024-01-06,Corporate,South,Florida,Los Angeles,Office Supplies,Binders,Address Labels,8,185.14,0.0,27.49,2024,1,Jan,2024-01,0.14848222966403804,2024-01
ORD-00905,2023-01-13,Consumer,Central,Illinois,Atlanta,Office Supplies,Paper,Ring Binder,3,183.52,0.2,28.94,2023,1,Jan,2023-01,0.15769398430688752,2023-01
ORD-00906,2025-09-11,Corporate,Central,Texas,Seattle,Furniture,Tables,Wooden Bookcase,7,548.21,0.0,80.48,2025,9,Sep,2025-09,0.1468050564564674,2025-09
ORD-00907,2024-06-29,Consumer,West,Georgia,Chicago,Office Supplies,Paper,Marker Set,4,597.3,0.2,127.45,2024,6,Jun,2024-06,0.2133768625481333,2024-06
ORD-00908,2023-03-25,Corporate,South,Illinois,Miami,Technology,Machines,USB Hub,1,426.33,0.2,-10.77,2023,3,Mar,2023-03,-0.025262120892266555,2023-03
ORD-00909,2024-03-23,Consumer,East,Texas,Columbus,Furniture,Chairs,Desk Lamp,2,524.51,0.2,5.42,2024,3,Mar,2024-03,0.010333454080951746,2024-03
ORD-00910,2025-09-07,Consumer,Central,California,Chicago,Technology,Accessories,USB Hub,9,1109.69,0.1,54.96,2025,9,Sep,2025-09,0.049527345474862344,2025-09
ORD-00911,2024-05-06,Consumer,East,Ohio,Chicago,Furniture,Bookcases,Office Chair,4,975.19,0.15,98.49,2024,5,May,2024-05,0.10099570340138844,2024-05
ORD-00912,2025-11-01,Home Office,West,Texas,New York City,Furniture,Chairs,Desk Lamp,3,1415.06,0.2,198.04,2025,11,Nov,2025-11,0.13995166282701793,2025-11
ORD-00913,2025-04-23,Home Office,West,Washington,Miami,Technology,Copiers,USB Hub,5,264.75,0.3,-25.14,2025,4,Apr,2025-04,-0.09495750708215298,2025-04
ORD-00914,2024-12-19,Consumer,West,Illinois,Los Angeles,Furniture,Tables,Wooden Bookcase,2,847.6,0.1,105.48,2024,12,Dec,2024-12,0.1244454931571496,2024-12
ORD-00915,2025-09-19,Consumer,East,Georgia,Columbus,Furniture,Bookcases,Office Chair,1,395.12,0.0,29.19,2025,9,Sep,2025-09,0.0738762907471148,2025-09
ORD-00916,2025-12-27,Home Office,South,New York,New York City,Office Supplies,Storage,Copy Paper,4,169.87,0.2,11.2,2025,12,Dec,2025-12,0.06593277211985636,2025-12
ORD-00917,2024-06-14,Corporate,West,Texas,Houston,Office Supplies,Labels,Copy Paper,9,52.17,0.1,5.28,2024,6,Jun,2024-06,0.1012075905692927,2024-06
ORD-00918,2023-09-21,Corporate,East,California,Atlanta,Office Supplies,Labels,Marker Set,5,1464.58,0.05,218.45,2023,9,Sep,2023-09,0.14915538925835392,2023-09
ORD-00919,2025-03-26,Corporate,West,Texas,Houston,Office Supplies,Labels,Marker Set,7,185.16,0.2,42.6,2025,3,Mar,2025-03,0.23007128969539858,2025-03
ORD-00920,2024-08-21,Corporate,East,Washington,Unknown,Furniture,Tables,Desk Lamp,3,1385.3,0.2,234.05,2024,8,Aug,2024-08,0.16895257344979428,2024-08
ORD-00921,2025-10-15,Home Office,East,Illinois,Miami,Technology,Accessories,Wireless Keyboard,9,1289.34,0.05,207.16,2025,10,Oct,2025-10,0.16067135123396467,2025-10
ORD-00922,2025-05-04,Home Office,West,Florida,Seattle,Technology,Copiers,Wireless Keyboard,6,715.37,0.05,150.52,2025,5,May,2025-05,0.2104085997455862,2025-05
ORD-00923,2024-10-01,Home Office,East,Illinois,Miami,Furniture,Chairs,Office Chair,2,171.07,0.15,38.83,2024,10,Oct,2024-10,0.2269831063307418,2024-10
ORD-00924,2023-04-30,Corporate,South,Ohio,Miami,Furniture,Bookcases,Desk Lamp,6,1192.16,0.05,245.98,2023,4,Apr,2023-04,0.2063313649174607,2023-04
ORD-00925,2024-09-12,Consumer,Central,Ohio,Chicago,Office Supplies,Binders,Address Labels,7,1062.44,0.2,85.81,2024,9,Sep,2024-09,0.08076691389631414,2024-09
ORD-00926,2023-09-10,Home Office,South,New York,Atlanta,Technology,Copiers,Photocopier,1,1322.77,0.3,155.44,2023,9,Sep,2023-09,0.11751098074495188,2023-09
ORD-00927,2025-07-07,Consumer,Central,California,Miami,Technology,Accessories,Photocopier,4,393.37,0.1,78.4,2025,7,Jul,2025-07,0.19930345476269162,2025-07
ORD-00928,2025-05-23,Corporate,West,Florida,Unknown,Furniture,Bookcases,Conference Table,5,66.42,0.0,12.99,2025,5,May,2025-05,0.1955736224028907,2025-05
ORD-00929,2025-07-26,Home Office,Central,Texas,Houston,Office Supplies,Binders,Address Labels,2,219.48,0.1,15.93,2025,7,Jul,2025-07,0.07258064516129033,2025-07
ORD-00930,2023-07-20,Corporate,Central,Florida,Chicago,Office Supplies,Labels,Ring Binder,6,964.14,0.2,18.1,2023,7,Jul,2023-07,0.01877320721057108,2023-07
